ID,Company,TypeName,Inches,resolution_width,resolution_height,TouchScreen,cpu_brand,cpu_name,cpu_speed,Ram,Memory_Type,primary_memory,secondary_memory,Gpu_brand,OpSys,Weight,Price
885,HP,Netbook,12.5,1920,1080,0,Intel,"Core i7",2.70,8,SSD,512,0,Intel,Windows,1,79014
886,Acer,Notebook,15.6,1920,1080,0,Intel,"Celeron Dual",1.50,4,"Flash Storage",16,0,Intel,Others,2,19128
887,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.30,8,hybrid,128,1024,Nvidia,Windows,2,42038
888,LG,Ultrabook,14,1920,1080,1,Intel,"Core i7",2.70,8,SSD,512,0,Intel,Windows,0,101179
889,Dell,Notebook,14,1920,1080,0,Intel,"Core i5",2.80,8,SSD,256,0,Intel,Windows,1,64202
890,HP,Ultrabook,12.5,3840,2160,1,Intel,"Core M",1.20,8,SSD,240,0,Intel,Windows,1,165168
891,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.70,6,SSD,256,0,Nvidia,Windows,2,42038
892,HP,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.70,8,SSD,256,0,Nvidia,Windows,2,54292
893,Acer,Notebook,15.6,1920,1080,0,Intel,"Core i3",2.40,4,HDD,1024,0,Intel,Windows,2,26587
894,Lenovo,Notebook,13.3,1920,1080,0,Intel,"Core i5",2.50,4,SSD,128,0,Intel,Windows,1,46940
895,HP,Notebook,13.3,1920,1080,0,Intel,"Core i5",2.50,8,SSD,256,0,Intel,Windows,1,51149
896,MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.80,16,hybrid,256,1024,Nvidia,Windows,2,85195
897,Dell,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.80,16,hybrid,128,1024,Nvidia,Windows,2,71875
898,MSI,Gaming,15.6,1920,1080,0,Intel,"Core i5",2.50,8,hybrid,128,1024,Nvidia,Windows,2,59669
899,Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.50,4,HDD,1024,0,AMD,Windows,2,36496
900,HP,Ultrabook,15.6,1920,1080,0,Intel,"Core i7",2.50,8,SSD,256,0,AMD,Windows,1,69104
901,Lenovo,"2 in 1 Convertible",13.3,1920,1080,1,Intel,"Core i5",2.50,8,SSD,512,0,Intel,Windows,1,97236
902,Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.30,4,HDD,500,0,Intel,Windows,1,38889
903,Lenovo,Ultrabook,12.5,1920,1080,0,Intel,"Core i7",2.70,8,SSD,256,0,Intel,Windows,1,87912
904,HP,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,2,62071
905,Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.50,4,HDD,1024,0,Intel,Windows,2,37725
906,HP,Notebook,14,1366,768,0,Intel,"Core i5",2.30,4,HDD,500,0,Intel,Windows,1,61219
907,Lenovo,Notebook,15.6,1366,768,0,Intel,"Pentium Quad",1.10,4,HDD,1024,0,Intel,Windows,2,16464
908,HP,Ultrabook,12.5,1920,1080,0,Intel,"Core i5",2.30,4,HDD,500,0,Intel,Windows,1,84129
909,HP,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.60,4,HDD,1024,0,Intel,N/A,1,15393
910,Lenovo,"2 in 1 Convertible",13.3,3200,1800,1,Intel,"Core i7",2.20,16,SSD,1024,0,Intel,Windows,1,95851
911,Toshiba,Notebook,14,1920,1080,0,Intel,"Core i5",2.30,4,SSD,128,0,Intel,Windows,1,58874
912,HP,Netbook,12.5,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,88924
913,Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.00,4,HDD,1024,0,Intel,Windows,2,29762
914,MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.80,8,hybrid,128,1024,Nvidia,Windows,2,63883
915,Dell,Gaming,17.3,2560,1440,0,Intel,"Core i7",2.70,16,hybrid,512,1024,Nvidia,Windows,4,146946
916,HP,Gaming,17.3,1920,1080,0,Intel,"Core i5",2.30,8,hybrid,128,1024,Nvidia,Windows,2,74539
917,Asus,Notebook,17.3,1600,900,0,Intel,"Pentium Quad",1.60,4,HDD,1024,0,Nvidia,Windows,2,28238
918,Acer,Notebook,15.6,1366,768,0,Intel,"Core i5",2.50,4,HDD,500,0,Intel,Windows,2,32980
919,Toshiba,Notebook,15.6,1366,768,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,2,59620
920,Lenovo,"2 in 1 Convertible",11.3,1920,1080,1,Intel,"Core M",1.20,8,SSD,256,0,Intel,Windows,1,69211
921,Lenovo,Gaming,15.6,1920,1080,0,AMD,"FX 8800P",2.10,16,hybrid,512,1024,AMD,Windows,2,53227
922,Dell,Ultrabook,12.5,1920,1080,1,Intel,"Core i5",2.50,8,SSD,256,0,Intel,Windows,1,78439
923,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.70,8,HDD,1024,0,Nvidia,N/A,2,36497
924,Dell,Notebook,17.3,1600,900,0,Intel,"Core i3",2.00,4,HDD,1024,0,AMD,Windows,2,35112
925,Acer,Notebook,14,1366,768,0,Intel,"Celeron Dual",1.60,4,"Flash Storage",32,0,Intel,Others,1,18595
926,HP,Workstation,15.6,1920,1080,0,Intel,"Core i7",2.70,8,SSD,8,0,Nvidia,Windows,2,119827
927,Dell,Ultrabook,14,1920,1080,0,Intel,"Core i7",2.80,8,SSD,256,0,Intel,Windows,1,94572
928,Toshiba,Notebook,13.3,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,77789
929,Asus,"2 in 1 Convertible",12.5,1920,1080,0,Intel,"Core M",1.20,8,"Flash Storage",64,0,Intel,Others,1,61752
930,Lenovo,Ultrabook,14,1920,1080,0,Intel,"Core i7",2.60,8,SSD,256,0,Intel,Windows,1,79333
931,Dell,Gaming,17.3,3840,2160,0,Intel,"Core i7",2.80,16,hybrid,512,1024,Nvidia,Windows,4,168045
932,Dell,"2 in 1 Convertible",13.3,1920,1080,1,Intel,"Core i5",1.20,8,SSD,256,0,Intel,Windows,1,101179
933,HP,"2 in 1 Convertible",11.6,1366,768,1,Intel,"Pentium Quad",1.10,4,SSD,256,0,Intel,Windows,1,41292
934,Dell,Ultrabook,13.3,3200,1800,0,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,67559
935,Acer,"2 in 1 Convertible",11.6,1366,768,1,Intel,"Celeron Dual",1.60,4,"Flash Storage",32,0,Intel,Others,1,20726
936,Toshiba,Notebook,13.3,1920,1080,0,Intel,"Core i5",2.40,8,SSD,256,0,Intel,Windows,1,81785
937,Lenovo,Ultrabook,12.5,1920,1080,0,Intel,"Core i5",2.60,8,SSD,256,0,Intel,Windows,1,93773
938,Acer,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.50,12,hybrid,128,1024,Nvidia,Windows,2,53760
939,Toshiba,Ultrabook,12.5,1920,1080,1,Intel,"Core i7",2.70,8,SSD,512,0,Intel,Windows,1,95371
940,HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.50,8,HDD,1024,0,Nvidia,Windows,2,45102
941,Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.00,4,HDD,1024,0,AMD,Linux,2,24808
942,Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.50,4,HDD,500,0,Intel,Windows,1,43956
943,HP,Notebook,15.6,1920,1080,0,Intel,"Core i3",2.40,4,HDD,500,0,Intel,Windows,2,36497
944,Dell,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.80,32,hybrid,256,1024,Nvidia,Windows,4,167779
945,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.50,6,SSD,256,0,Nvidia,Windows,2,37030
946,Dell,"2 in 1 Convertible",13.3,3200,1800,1,Intel,"Core i7",1.30,16,SSD,512,0,Intel,Windows,1,101179
947,Dell,Ultrabook,14,2560,1440,1,Intel,"Core i7",2.60,8,SSD,256,0,Intel,Windows,1,104588
948,Dell,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.60,32,hybrid,256,1024,Nvidia,Windows,4,149184
949,Toshiba,Notebook,14,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,62870
950,Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.80,16,hybrid,256,1024,Nvidia,Windows,2,109219
951,HP,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.70,8,hybrid,128,1024,Nvidia,Windows,2,52161
952,Lenovo,Notebook,14,1366,768,0,Intel,"Core i5",2.30,4,hybrid,508,0,Intel,Windows,1,53387
953,Asus,"2 in 1 Convertible",15.6,3840,2160,1,Intel,"Core i7",2.70,16,hybrid,512,2048,Nvidia,Windows,2,95851
954,Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.80,16,hybrid,256,1024,Nvidia,Windows,2,93187
955,Dell,"2 in 1 Convertible",15.6,1920,1080,1,Intel,"Core i7",2.70,12,SSD,512,0,Intel,Windows,2,69211
956,Toshiba,Notebook,13.3,1920,1080,0,Intel,"Core i5",2.30,4,SSD,128,0,Intel,Windows,1,63670
957,Lenovo,Notebook,15.6,1920,1080,0,AMD,"A12-Series 9720P",3.60,6,SSD,256,0,AMD,Windows,2,29251
958,Fujitsu,Notebook,15.6,1366,768,0,Intel,"Core i5",2.30,4,SSD,256,0,Intel,Windows,2,34579
959,Toshiba,Notebook,14,1366,768,0,Intel,"Core i5",2.30,4,HDD,500,0,Intel,Windows,1,48751
960,Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.50,4,HDD,500,0,AMD,Windows,2,31915
961,HP,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.50,8,HDD,1024,0,Intel,Windows,2,42944
962,Lenovo,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.80,8,hybrid,128,1024,Nvidia,Windows,2,63350
963,Dell,Notebook,15.6,1366,768,0,Intel,"Core i7",2.70,8,HDD,1024,0,AMD,Windows,2,39907
964,Dell,Notebook,14,1920,1080,0,Intel,"Core i5",2.50,8,SSD,128,0,Intel,Windows,1,59620
965,HP,Netbook,12.5,1920,1080,0,Intel,"Core M",1.20,8,SSD,512,0,Intel,Windows,0,101658
966,HP,Notebook,15.6,1920,1080,0,Intel,"Core i3",2.00,4,hybrid,128,1024,AMD,Windows,2,26587
967,Lenovo,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.10,4,SSD,128,0,Intel,N/A,1,14419
968,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,2,71875
969,Asus,Notebook,13.3,3200,1800,0,Intel,"Core i5",2.50,8,SSD,256,0,Intel,Windows,1,61272
970,HP,Ultrabook,13.3,1920,1080,1,Intel,"Core i7",2.70,8,SSD,256,0,Intel,Windows,1,71875
971,Acer,Notebook,15.6,1366,768,0,Intel,"Pentium Quad",1.10,4,HDD,500,0,Intel,Windows,2,20246
972,Asus,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.80,16,hybrid,256,1024,Nvidia,Windows,2,95851
973,HP,Ultrabook,14,1920,1080,0,Intel,"Core i7",2.70,8,SSD,512,0,Intel,Windows,1,111302
974,Acer,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.80,8,hybrid,128,1024,Nvidia,Windows,2,67133
975,HP,Notebook,13.3,1920,1080,0,Intel,"Core i5",2.50,8,SSD,256,0,Intel,Windows,1,63350
976,Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.40,4,SSD,128,0,Intel,Windows,2,29144
977,HP,Notebook,14,1366,768,0,Intel,"Core i5",2.50,4,HDD,500,0,Intel,Windows,1,41505
978,Toshiba,Notebook,13.3,1920,1080,0,Intel,"Core i5",2.30,4,SSD,128,0,Intel,Windows,1,63670
979,HP,Notebook,14,1366,768,0,Intel,"Core i5",2.40,4,SSD,256,0,Intel,Windows,1,58607
980,HP,Notebook,14,1920,1080,0,Intel,"Core i5",2.50,4,SSD,256,0,Intel,Windows,1,64202
981,HP,Ultrabook,14,1920,1080,0,Intel,"Core i7",2.60,8,SSD,256,0,Intel,Windows,1,77203
982,HP,Notebook,14,1920,1080,0,Intel,"Core i5",2.50,8,SSD,256,0,Nvidia,Windows,1,55905
983,HP,Notebook,14,1366,768,0,Intel,"Core i3",2.40,4,HDD,500,0,Intel,Windows,1,36444
984,Dell,Gaming,15.6,1920,1080,0,Intel,"Core i5",2.50,8,hybrid,1024,0,Nvidia,Windows,2,50563
985,HP,Ultrabook,12.5,1920,1080,0,Intel,"Core i5",2.50,4,HDD,500,0,Intel,Windows,1,81998
986,HP,Notebook,14,1920,1080,0,Intel,"Core i5",2.50,4,SSD,256,0,Intel,Windows,1,84715
987,HP,Ultrabook,14,1920,1080,0,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,100551
988,HP,Notebook,13.3,1366,768,0,Intel,"Core i3",2.40,4,HDD,500,0,Intel,Windows,1,42624
989,Toshiba,Notebook,13.3,1366,768,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,64469
990,HP,Notebook,15.6,1366,768,0,Intel,"Core i3",2.40,4,SSD,256,0,Intel,Windows,2,41025
991,Lenovo,Notebook,17.3,3840,2160,0,Intel,"Core i7",2.70,16,SSD,512,0,Nvidia,Windows,2,158135
992,Toshiba,Notebook,14,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,79387
993,HP,Notebook,14,1920,1080,0,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,118761
994,Dell,"2 in 1 Convertible",15.6,1920,1080,1,Intel,"Core i3",2.30,4,HDD,1024,0,Intel,Windows,2,42410
995,Toshiba,Ultrabook,13.3,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,84715
996,HP,Notebook,13.3,1920,1080,0,Intel,"Core i5",2.50,8,SSD,256,0,Intel,Windows,1,61219
997,HP,Notebook,14,1920,1080,0,Intel,"Core i7",2.70,8,SSD,256,0,Nvidia,Windows,1,63160
998,Dell,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.40,8,HDD,500,0,Intel,Windows,2,55754
999,HP,Ultrabook,12.5,1366,768,0,Intel,"Core i5",2.50,4,SSD,256,0,Intel,Windows,1,83064
1000,HP,Notebook,14,1366,768,0,Intel,"Core i5",2.50,4,HDD,500,0,Intel,Windows,2,63350
1001,HP,Notebook,14,1366,768,0,Intel,"Core i5",2.50,4,HDD,500,0,Intel,Windows,1,56477
1002,Dell,Ultrabook,13.3,3200,1800,1,Intel,"Core i5",2.50,8,SSD,256,0,Intel,Windows,1,86527
1003,HP,Notebook,17.3,1920,1080,0,Intel,"Core i5",2.50,8,SSD,256,0,Nvidia,Windows,2,57542
1004,HP,Notebook,14,1366,768,0,Intel,"Core i5",2.50,4,SSD,256,0,Intel,Windows,1,51841
1005,Acer,Notebook,15.6,1366,768,0,AMD,"A9-Series 9420",3.00,6,HDD,1024,0,AMD,Windows,2,21792
1006,MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.80,8,hybrid,128,1024,Nvidia,Windows,2,63499
1007,HP,Notebook,14,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,63670
1008,HP,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,65481
1009,HP,Ultrabook,12.5,1920,1080,0,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,71875
1010,HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.50,4,HDD,500,0,Intel,Windows,2,39534
1011,Toshiba,Ultrabook,14,1920,1080,0,Intel,"Core i7",2.60,8,SSD,256,0,Intel,Windows,1,91908
1012,Dell,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.40,8,SSD,256,0,Intel,Windows,2,56634
1013,HP,Notebook,14,1920,1080,0,Intel,"Core i5",2.50,8,SSD,256,0,Intel,Windows,1,53840
1014,Lenovo,"2 in 1 Convertible",15.6,1920,1080,1,Intel,"Core i7",2.50,4,SSD,256,0,Intel,Windows,1,45128
1015,Vero,Notebook,14,1366,768,0,Intel,"Atom X5-Z8350",1.44,2,"Flash Storage",32,0,Intel,Windows,1,11231
1016,Toshiba,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.50,16,SSD,256,0,Nvidia,Windows,2,75924
1017,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,2,55923
1018,HP,Notebook,14,1920,1080,0,Intel,"Core i5",2.30,4,HDD,500,0,Intel,Windows,1,53280
1019,HP,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.40,8,hybrid,256,500,Intel,Windows,1,112066
1020,HP,Notebook,14,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,78268
1021,MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.70,16,hybrid,256,1024,Nvidia,Windows,3,82352
1022,Lenovo,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.60,16,hybrid,128,1024,Nvidia,Windows,4,122011
1023,Asus,Netbook,11.6,1366,768,0,Intel,"Celeron Dual",1.60,4,"Flash Storage",16,0,Intel,Others,1,15339
1024,Lenovo,Notebook,14,2560,1440,0,Intel,"Core i7",2.60,16,SSD,256,0,Intel,Windows,1,139594
1025,HP,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.70,8,HDD,1024,0,Nvidia,Windows,1,52161
1026,Dell,"2 in 1 Convertible",15.6,1920,1080,1,Intel,"Core i5",2.70,8,SSD,256,0,Intel,Windows,2,58288
1027,HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.50,4,SSD,256,0,Intel,Windows,2,52161
1028,Dell,Ultrabook,13.3,3200,1800,1,Intel,"Core i7",2.70,16,SSD,1024,0,Intel,Windows,1,120093
1029,HP,Notebook,15.6,1366,768,0,Intel,"Core i3",2.30,4,HDD,500,0,Intel,Windows,2,37570
1030,HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.50,4,HDD,500,0,Intel,N/A,1,26587
1031,Acer,Notebook,15.6,1366,768,0,AMD,"A8-Series 7410",2.20,8,HDD,1024,0,AMD,Windows,2,23923
1032,Dell,"2 in 1 Convertible",13.3,1920,1080,1,Intel,"Core i7",2.70,12,SSD,256,0,Intel,Windows,1,69211
1033,MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.60,16,hybrid,256,1024,Nvidia,Windows,2,96916
1034,Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.60,16,HDD,1024,0,Nvidia,N/A,4,53173
1035,Dell,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.50,4,HDD,1024,0,Intel,Windows,2,29784
1036,Dell,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.70,16,HDD,2048,0,AMD,Windows,2,52747
1037,MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.60,16,hybrid,256,1024,Nvidia,Windows,1,102777
1038,Dell,Ultrabook,13.3,1920,1080,0,Intel,"Core i7",2.70,8,SSD,256,0,Intel,Windows,1,77682
1039,Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.70,64,SSD,1024,0,Nvidia,Windows,3,211788
1040,Dell,"2 in 1 Convertible",13.3,1920,1080,1,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,42518
1041,Dell,Gaming,15.6,3840,2160,0,Intel,"Core i7",2.60,16,hybrid,256,1024,Nvidia,Windows,3,70809
1042,Apple,Ultrabook,12,2304,1440,0,Intel,"Core M",1.10,8,"Flash Storage",256,0,Intel,Mac,0,69264
1043,Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.30,4,HDD,500,0,Intel,Windows,2,25680
1044,HP,Notebook,15.6,1366,768,0,Intel,"Core i5",2.30,4,HDD,500,0,Intel,Windows,2,63883
1045,HP,Ultrabook,12.5,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,63883
1046,HP,Notebook,13.3,1920,1080,0,Intel,"Core i7",2.70,8,SSD,256,0,Intel,Windows,1,58075
1047,Lenovo,Ultrabook,12.5,1920,1080,1,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,91295
1048,Lenovo,Notebook,17.3,1600,900,0,Intel,"Core i5",2.30,8,HDD,1024,0,AMD,Windows,3,35112
1049,Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.30,4,HDD,1024,0,Nvidia,Windows,2,52055
1050,MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.80,16,hybrid,256,1024,Nvidia,Windows,3,133147
1051,Lenovo,Notebook,15.6,1366,768,0,Intel,"Core i5",2.30,4,HDD,500,0,Intel,Windows,2,28771
1052,HP,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.30,4,HDD,500,0,Intel,Windows,2,50083
1053,Lenovo,Ultrabook,12.5,2560,1440,1,Intel,"Core M",1.20,8,SSD,512,0,Intel,Windows,0,74539
1054,Lenovo,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.70,32,hybrid,512,1024,Nvidia,Windows,4,172627
1055,Lenovo,"2 in 1 Convertible",10.1,1920,1200,1,Intel,"Atom x5-Z8550",1.44,4,"Flash Storage",64,0,Intel,Windows,0,34433
1056,HP,Ultrabook,13.3,3840,2160,0,Intel,"Core i7",2.70,16,SSD,512,0,Intel,Windows,1,109171
1057,Dell,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.50,8,SSD,256,0,Intel,Windows,2,39960
1058,HP,Notebook,14,1920,1080,0,Intel,"Core i5",2.30,4,HDD,500,0,Intel,Windows,1,54931
1059,HP,Workstation,15.6,1920,1080,0,Intel,"Core i7",2.50,8,SSD,256,0,AMD,Windows,1,79654
1060,Lenovo,Notebook,14,1920,1080,0,Intel,"Core i5",2.30,8,SSD,180,0,Intel,Windows,1,63883
1061,HP,Notebook,13.3,3200,1800,0,Intel,"Pentium Dual",1.50,4,"Flash Storage",32,0,Intel,Others,1,32767
1062,Acer,Notebook,15.6,1366,768,0,AMD,"A8-Series 7410",2.20,4,HDD,500,0,AMD,Windows,2,20619
1063,Dell,Notebook,15.6,1366,768,0,Intel,"Pentium Quad",1.60,4,HDD,500,0,Intel,Linux,2,20965
1064,HP,Notebook,15.6,1366,768,0,Intel,"Core i3",2.00,4,HDD,1024,0,Intel,N/A,1,18434
1065,Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.80,8,hybrid,256,1024,Nvidia,Windows,2,85195
1066,Dell,Ultrabook,13.3,1920,1080,0,Intel,"Core i5",1.60,4,SSD,256,0,AMD,Windows,1,43602
1067,HP,Netbook,12.5,1366,768,0,Intel,"Core i5",2.30,4,SSD,128,0,Intel,Windows,2,85195
1068,Acer,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.50,8,hybrid,256,1024,Nvidia,Windows,2,42571
1069,Dell,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.50,8,HDD,1024,0,AMD,Windows,2,34035
1070,MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.60,8,SSD,256,0,Nvidia,Windows,2,85195
1071,HP,Notebook,15.6,1366,768,0,Intel,"Pentium Quad",1.60,4,HDD,1024,0,Intel,Windows,1,26640
1072,Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.60,16,hybrid,128,1024,Nvidia,Windows,4,122491
1073,Dell,Ultrabook,12.5,1366,768,0,Intel,"Core i3",2.30,4,HDD,500,0,Intel,Windows,1,60481
1074,Dell,Ultrabook,12.5,1366,768,0,Intel,"Core i3",2.30,4,SSD,128,0,Intel,Windows,1,62176
1075,Acer,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.50,4,SSD,16,0,Intel,Others,2,11136
1076,HP,Workstation,17.3,1920,1080,0,Intel,"Core i7",2.60,8,HDD,1024,0,AMD,Windows,3,154459
1077,Lenovo,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.80,16,SSD,512,0,Nvidia,Windows,2,63883
1078,Dell,Ultrabook,12.5,1366,768,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,75290
1079,MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.60,8,hybrid,128,1024,Nvidia,Windows,2,80516
1080,Lenovo,"2 in 1 Convertible",15.6,1920,1080,1,Intel,"Core i5",2.30,4,SSD,256,0,Intel,Windows,2,46194
1081,HP,Notebook,15.6,1920,1080,0,AMD,"A6-Series 9220",2.50,4,HDD,1024,0,AMD,Windows,2,21205
1082,Asus,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.60,16,hybrid,128,1024,Nvidia,Windows,2,71342
1083,HP,Notebook,13.3,3200,1800,1,Intel,"Core M",1.10,8,SSD,256,0,Intel,Windows,1,90523
1084,Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.30,4,HDD,500,0,AMD,Windows,2,40980
1085,Lenovo,Notebook,15.6,1366,768,0,Intel,"Core i3",2.00,4,SSD,128,0,Intel,Windows,2,22857
1086,HP,Ultrabook,13.3,1920,1080,0,Intel,"Core i7",2.50,8,SSD,512,0,Intel,Windows,1,104908
1087,Lenovo,"2 in 1 Convertible",10.1,1920,1200,1,Intel,"Atom x5-Z8550",1.44,4,"Flash Storage",64,0,Intel,Others,0,29251
1088,Dell,Ultrabook,13.3,1920,1080,0,Intel,"Core i7",2.40,8,SSD,256,0,Intel,Windows,1,73473
1089,Lenovo,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.70,16,hybrid,256,1024,Nvidia,Windows,4,146519
1090,Razer,Ultrabook,12.5,3840,2160,1,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,54825
1091,Toshiba,Ultrabook,13.3,1920,1080,0,Intel,"Core i7",2.70,16,SSD,512,0,Intel,Windows,1,118601
1092,Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.60,8,hybrid,128,1024,Nvidia,Windows,3,69929
1093,Vero,Notebook,13.3,1920,1080,0,Intel,"Atom X5-Z8350",1.44,4,"Flash Storage",32,0,Intel,Windows,1,10443
1094,HP,Notebook,13.3,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,90043
1095,HP,Notebook,14,1920,1080,0,Intel,"Core i5",2.30,8,SSD,256,0,Intel,Windows,1,80613
1096,Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.30,4,HDD,500,0,Intel,Linux,2,27899
1097,Asus,Notebook,15.6,1366,768,0,Intel,"Core i3",2.40,4,HDD,1024,0,Intel,Windows,2,23177
1098,Lenovo,"2 in 1 Convertible",14,1920,1080,1,Intel,"Core i7",2.50,8,SSD,256,0,Intel,Windows,1,88924
1099,Lenovo,"2 in 1 Convertible",10.1,1920,1200,1,Intel,"Atom x5-Z8550",1.44,4,"Flash Storage",64,0,Intel,Windows,0,25521
1100,HP,Ultrabook,12.5,1366,768,0,Intel,"Core i5",2.40,8,SSD,256,0,Intel,Windows,1,100966
1101,Lenovo,Gaming,15.6,1920,1080,0,Intel,"Core i5",2.50,8,hybrid,128,1024,Nvidia,N/A,2,52694
1102,HP,Gaming,17.3,1920,1080,0,Intel,"Core i5",2.30,8,hybrid,128,1024,Nvidia,Windows,3,60153
1103,HP,Notebook,15.6,1366,768,0,Intel,"Core i7",2.70,8,HDD,2048,0,Intel,Windows,2,33513
1104,Lenovo,"2 in 1 Convertible",14,1920,1080,1,Intel,"Core i7",2.60,8,SSD,512,0,Nvidia,Windows,1,109244
1105,Asus,Notebook,14,1366,768,0,Intel,"Celeron Dual",1.10,4,"Flash Storage",32,0,Intel,Windows,1,14812
1106,HP,Ultrabook,15.6,1920,1080,0,Intel,"Core i7",2.70,8,SSD,256,0,Intel,Windows,1,40067
